week,season,team,win,rb,db,lb,dl,te,wr,p,ol,ls,qb,k,avg_snaps,out,age,win_perc,lag_win_perc
9,2013,Los Angeles Rams,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,48.91952962460425,4.0,25.09,0.4375,0.4375
10,2013,Los Angeles Rams,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,45.585480551786524,5.0,25.09,0.4375,0.4375
12,2013,Los Angeles Rams,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,48.10348484848485,4.0,25.09,0.4375,0.4375
13,2013,Los Angeles Rams,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,48.10348484848485,4.0,25.09,0.4375,0.4375
14,2013,Los Angeles Rams,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41.505428762414056,5.0,25.09,0.4375,0.4375
15,2013,Los Angeles Rams,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,46.761436147186146,6.0,25.09,0.4375,0.4375
16,2013,Los Angeles Rams,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,41.27380997896185,6.0,25.09,0.4375,0.4375
17,2013,Los Angeles Rams,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,41.27380997896185,6.0,25.09,0.4375,0.4375
1,2014,Los Angeles Rams,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,19.870277553420035,6.0,25.55,0.375,0.4375
2,2014,Los Angeles Rams,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,21.570661253683063,8.0,25.55,0.375,0.4375
3,2014,Los Angeles Rams,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,17.71704912526302,8.0,25.55,0.375,0.4375
5,2014,Los Angeles Rams,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.963293423917966,7.0,25.55,0.375,0.4375
6,2014,Los Angeles Rams,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.853435977029385,9.0,25.55,0.375,0.4375
7,2014,Los Angeles Rams,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.41382041421451,8.0,25.55,0.375,0.4375
8,2014,Los Angeles Rams,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.328645370379938,6.0,25.55,0.375,0.4375
9,2014,Los Angeles Rams,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.086107927680814,5.0,25.55,0.375,0.4375
10,2014,Los Angeles Rams,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.315101821679093,7.0,25.55,0.375,0.4375
11,2014,Los Angeles Rams,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.450592876794882,10.0,25.55,0.375,0.4375
12,2014,Los Angeles Rams,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.07467399574004,9.0,25.55,0.375,0.4375
13,2014,Los Angeles Rams,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.77531131428041,8.0,25.55,0.375,0.4375
14,2014,Los Angeles Rams,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.77531131428041,8.0,25.55,0.375,0.4375
15,2014,Los Angeles Rams,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.77531131428041,8.0,25.55,0.375,0.4375
16,2014,Los Angeles Rams,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.086107927680814,5.0,25.55,0.375,0.4375
17,2014,Los Angeles Rams,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,19.51074680726093,6.0,25.55,0.375,0.4375
1,2015,Los Angeles Rams,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.52154129243349,4.0,25.4,0.4375,0.375
2,2015,Los Angeles Rams,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03604794011771,4.0,25.4,0.4375,0.375
3,2015,Los Angeles Rams,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.476272784412316,2.0,25.4,0.4375,0.375
4,2015,Los Angeles Rams,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.996459055458402,4.0,25.4,0.4375,0.375
5,2015,Los Angeles Rams,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26843624794592,3.0,25.4,0.4375,0.375
7,2015,Los Angeles Rams,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43.625615739377885,5.0,25.4,0.4375,0.375
8,2015,Los Angeles Rams,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.681581787852025,3.0,25.4,0.4375,0.375
9,2015,Los Angeles Rams,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.37720212902598,7.0,25.4,0.4375,0.375
10,2015,Los Angeles Rams,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,49.583554761941656,4.0,25.4,0.4375,0.375
11,2015,Los Angeles Rams,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.919158037157224,10.0,25.4,0.4375,0.375
12,2015,Los Angeles Rams,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,36.2701154878993,13.0,25.4,0.4375,0.375
13,2015,Los Angeles Rams,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,34.92408051095194,12.0,25.4,0.4375,0.375
14,2015,Los Angeles Rams,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,34.85840479206423,11.0,25.4,0.4375,0.375
15,2015,Los Angeles Rams,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.31757860460399,10.0,25.4,0.4375,0.375
16,2015,Los Angeles Rams,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.31757860460399,10.0,25.4,0.4375,0.375
17,2015,Los Angeles Rams,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.832128882942,13.0,25.4,0.4375,0.375
1,2013,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,29.56287813899798,10.0,26.04,0.25,0.4375
2,2013,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,27.45977392613767,10.0,26.04,0.25,0.4375
3,2013,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,25.554110155640966,12.0,26.04,0.25,0.4375
4,2013,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,25.554110155640966,12.0,26.04,0.25,0.4375
6,2013,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,29.315924130242664,12.0,26.04,0.25,0.4375
7,2013,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,24.987177862340012,11.0,26.04,0.25,0.4375
8,2013,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,26.495591594685056,13.0,26.04,0.25,0.4375
9,2013,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,29.35687173892666,13.0,26.04,0.25,0.4375
10,2013,Tampa Bay Buccaneers,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,26.335209493126484,13.0,26.04,0.25,0.4375
11,2013,Tampa Bay Buccaneers,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,26.913868681160668,13.0,26.04,0.25,0.4375
12,2013,Tampa Bay Buccaneers,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,27.808087139647053,12.0,26.04,0.25,0.4375
13,2013,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,28.415349719279643,13.0,26.04,0.25,0.4375
14,2013,Tampa Bay Buccaneers,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,29.619866977340752,14.0,26.04,0.25,0.4375
15,2013,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,29.619866977340752,14.0,26.04,0.25,0.4375
16,2013,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,30.691041414639628,17.0,26.04,0.25,0.4375
17,2013,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,29.056645866510944,19.0,26.04,0.25,0.4375
1,2014,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.07008626855561,5.0,25.89,0.125,0.25
2,2014,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.50355344306055,5.0,25.89,0.125,0.25
3,2014,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.57383381689233,5.0,25.89,0.125,0.25
4,2014,Tampa Bay Buccaneers,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.782529697238694,5.0,25.89,0.125,0.25
5,2014,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.5337971585893,7.0,25.89,0.125,0.25
6,2014,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.54849249909109,7.0,25.89,0.125,0.25
8,2014,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.10824487597192,8.0,25.89,0.125,0.25
9,2014,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.73581317581387,8.0,25.89,0.125,0.25
10,2014,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.96805342878878,8.0,25.89,0.125,0.25
11,2014,Tampa Bay Buccaneers,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.47953744138439,6.0,25.89,0.125,0.25
12,2014,Tampa Bay Buccaneers,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.5200585399449,5.0,25.89,0.125,0.25
13,2014,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.942874466040365,11.0,25.89,0.125,0.25
14,2014,Tampa Bay Buccaneers,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.24522607671142,10.0,25.89,0.125,0.25
15,2014,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.42938782346541,11.0,25.89,0.125,0.25
16,2014,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.07873908908074,12.0,25.89,0.125,0.25
17,2014,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.66242582581812,13.0,25.89,0.125,0.25
1,2015,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47.66926107926108,6.0,25.83,0.375,0.125
2,2015,Tampa Bay Buccaneers,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47.13666848666848,6.0,25.83,0.375,0.125
3,2015,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45.92757757757757,6.0,25.83,0.375,0.125
4,2015,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,44.67562894491366,8.0,25.83,0.375,0.125
5,2015,Tampa Bay Buccaneers,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,42.86440746274002,10.0,25.83,0.375,0.125
7,2015,Tampa Bay Buccaneers,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.10345611796922,7.0,25.83,0.375,0.125
8,2015,Tampa Bay Buccaneers,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.24028055567666,9.0,25.83,0.375,0.125
9,2015,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.31336269438259,9.0,25.83,0.375,0.125
10,2015,Tampa Bay Buccaneers,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.905955286975185,9.0,25.83,0.375,0.125
11,2015,Tampa Bay Buccaneers,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.5850837288109,8.0,25.83,0.375,0.125
12,2015,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,35.43670554426294,9.0,25.83,0.375,0.125
13,2015,Tampa Bay Buccaneers,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.66479787956778,9.0,25.83,0.375,0.125
14,2015,Tampa Bay Buccaneers,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.48172667717799,8.0,25.83,0.375,0.125
15,2015,Tampa Bay Buccaneers,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.40783505156223,8.0,25.83,0.375,0.125
16,2015,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.53181842268845,8.0,25.83,0.375,0.125
17,2015,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.37969297170425,9.0,25.83,0.375,0.125
1,2016,Tampa Bay Buccaneers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.34693739020448,5.0,25.85,0.5625,0.375
2,2016,Tampa Bay Buccaneers,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.37532138838879,6.0,25.85,0.5625,0.375
3,2016,Tampa Bay Buccaneers,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.61128460393343,7.0,25.85,0.5625,0.375
4,2016,Tampa Bay Buccaneers,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.61128460393343,7.0,25.85,0.5625,0.375
5,2016,Tampa Bay Buccaneers,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,37.82683105080376,10.0,25.85,0.5625,0.375
7,2016,Tampa Bay Buccaneers,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.18218011785253,8.0,25.85,0.5625,0.375
8,2016,Tampa Bay Buccaneers,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.43897507974355,7.0,25.85,0.5625,0.375
9,2016,Tampa Bay Buccaneers,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.43897507974355,7.0,25.85,0.5625,0.375
10,2016,Tampa Bay Buccaneers,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.912422939246586,10.0,25.85,0.5625,0.375
11,2016,Tampa Bay Buccaneers,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.236025488051762,9.0,25.85,0.5625,0.375
12,2016,Tampa Bay Buccaneers,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.621210673236945,9.0,25.85,0.5625,0.375
13,2016,Tampa Bay Buccaneers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.49020071702436,10.0,25.85,0.5625,0.375
14,2016,Tampa Bay Buccaneers,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,37.312666156937546,13.0,25.85,0.5625,0.375
15,2016,Tampa Bay Buccaneers,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.496185744605135,10.0,25.85,0.5625,0.375
16,2016,Tampa Bay Buccaneers,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.64430000778581,13.0,25.85,0.5625,0.375
17,2016,Tampa Bay Buccaneers,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30.643927951964866,13.0,25.85,0.5625,0.375
2,2017,Tampa Bay Buccaneers,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.93502837252837,5.0,26.47,0.3125,0.5625
3,2017,Tampa Bay Buccaneers,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.05571240628712,7.0,26.47,0.3125,0.5625
4,2017,Tampa Bay Buccaneers,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.114111208808175,7.0,26.47,0.3125,0.5625
5,2017,Tampa Bay Buccaneers,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.29753221503946,8.0,26.47,0.3125,0.5625
6,2017,Tampa Bay Buccaneers,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.887265915125596,9.0,26.47,0.3125,0.5625
7,2017,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.74939422747898,7.0,26.47,0.3125,0.5625
8,2017,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.824601212466963,8.0,26.47,0.3125,0.5625
9,2017,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.803901156913206,6.0,26.47,0.3125,0.5625
10,2017,Tampa Bay Buccaneers,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.81705803936972,8.0,26.47,0.3125,0.5625
11,2017,Tampa Bay Buccaneers,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.667058039369717,8.0,26.47,0.3125,0.5625
12,2017,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.97567465639755,8.0,26.47,0.3125,0.5625
13,2017,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32.683245398900226,12.0,26.47,0.3125,0.5625
14,2017,Tampa Bay Buccaneers,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,31.913108400328714,11.0,26.47,0.3125,0.5625
15,2017,Tampa Bay Buccaneers,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,35.37583296285985,10.0,26.47,0.3125,0.5625
16,2017,Tampa Bay Buccaneers,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35.00706580916396,14.0,26.47,0.3125,0.5625
17,2017,Tampa Bay Buccaneers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,34.73971473918131,14.0,26.47,0.3125,0.5625
1,2018,Tampa Bay Buccaneers,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.18650586263618,9.0,26.04,0.3125,0.3125
2,2018,Tampa Bay Buccaneers,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.749204690108947,11.0,26.04,0.3125,0.3125
3,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.00485792576218,11.0,26.04,0.3125,0.3125
4,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.27997419739441,13.0,26.04,0.3125,0.3125
6,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.50008729181843,12.0,26.04,0.3125,0.3125
7,2018,Tampa Bay Buccaneers,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.48033446400109,12.0,26.04,0.3125,0.3125
8,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.45484939188268,11.0,26.04,0.3125,0.3125
9,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.86617076995328,10.0,26.04,0.3125,0.3125
10,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.34568272521601,11.0,26.04,0.3125,0.3125
11,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.746890928699756,14.0,26.04,0.3125,0.3125
12,2018,Tampa Bay Buccaneers,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.420690979209674,13.0,26.04,0.3125,0.3125
13,2018,Tampa Bay Buccaneers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.657599852857864,16.0,26.04,0.3125,0.3125
14,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.01284388812032,15.0,26.04,0.3125,0.3125
15,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.016212831895146,14.0,26.04,0.3125,0.3125
16,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.294304003390884,13.0,26.04,0.3125,0.3125
17,2018,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,34.18737788250904,15.0,26.04,0.3125,0.3125
1,2019,Tampa Bay Buccaneers,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.411973635693215,11.0,25.98,0.4375,0.3125
2,2019,Tampa Bay Buccaneers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.327969869363674,10.0,25.98,0.4375,0.3125
3,2019,Tampa Bay Buccaneers,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,38.4867504214075,11.0,25.98,0.4375,0.3125
4,2019,Tampa Bay Buccaneers,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,38.4867504214075,11.0,25.98,0.4375,0.3125
5,2019,Tampa Bay Buccaneers,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.648357564264643,11.0,25.98,0.4375,0.3125
6,2019,Tampa Bay Buccaneers,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,33.970621730795415,15.0,25.98,0.4375,0.3125
8,2019,Tampa Bay Buccaneers,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,28.304318555008212,10.0,25.98,0.4375,0.3125
9,2019,Tampa Bay Buccaneers,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.987222222222226,9.0,25.98,0.4375,0.3125
10,2019,Tampa Bay Buccaneers,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,33.31042148686217,12.0,25.98,0.4375,0.3125
11,2019,Tampa Bay Buccaneers,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,30.190712492153168,12.0,25.98,0.4375,0.3125
12,2019,Tampa Bay Buccaneers,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,28.203958333333333,11.0,25.98,0.4375,0.3125
13,2019,Tampa Bay Buccaneers,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,28.203958333333333,11.0,25.98,0.4375,0.3125
14,2019,Tampa Bay Buccaneers,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.261383567475523,12.0,25.98,0.4375,0.3125
15,2019,Tampa Bay Buccaneers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,32.761397519498786,14.0,25.98,0.4375,0.3125
16,2019,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,31.758425925925923,15.0,25.98,0.4375,0.3125
17,2019,Tampa Bay Buccaneers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,33.842525252525256,14.0,25.98,0.4375,0.3125
1,2013,Tennessee Titans,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.858305921052633,4.0,26.39,0.4375,0.375
2,2013,Tennessee Titans,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.70219875795482,6.0,26.39,0.4375,0.375
3,2013,Tennessee Titans,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.392018458151263,7.0,26.39,0.4375,0.375
4,2013,Tennessee Titans,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.845604254538785,7.0,26.39,0.4375,0.375
